edad,nivel_educacion,estado_civil,tipo_empleo,region,historial_credito,ingreso_mensual,monto_solicitado,antiguedad_empleo,aprobado
23,Secundaria,Soltero,Empleado,Centro,Excelente,6047.519696667768,26710.669517931026,0,0
34,Universitario,Casado,Autonomo,Este,Malo,6183.991795559125,2090.267244390217,4,1
51,Posgrado,Divorciado,Autonomo,Norte,Bueno,3661.6682648025935,36118.96687049441,4,0
55,Posgrado,Divorciado,Empleado,Oeste,Excelente,2315.027482938931,6401.412527340402,7,1
51,Universitario,Soltero,Empleado,Centro,Bueno,4553.149809621458,39679.602039634294,21,1
45,Secundaria,Soltero,Empleado,Centro,Bueno,7434.062633601414,9237.02494045382,21,1
54,Universitario,Casado,Empleado,Sur,Excelente,5405.240473510846,17926.872904470158,21,1
62,Secundaria,Casado,Pensionado,Norte,Bueno,2045.0419829162806,38302.300051642655,19,0
31,Secundaria,Soltero,Autonomo,Este,Bueno,5715.849858081343,47757.33651634466,14,1
39,Tecnico,Divorciado,Autonomo,Norte,Bueno,3875.861796429209,19200.263581689884,16,0
40,Tecnico,Casado,Pensionado,Centro,Excelente,5059.007340958686,41640.61078974785,18,1
28,Universitario,Divorciado,Empleado,Norte,Malo,6085.261052166377,10348.821008316098,12,1
40,Universitario,Divorciado,Autonomo,Sur,Bueno,4507.620930904002,40551.80873992206,21,1
45,Tecnico,Casado,Empleado,Este,Bueno,6660.684616927822,33217.2089035563,20,1
36,Secundaria,Casado,Desempleado,Sur,Bueno,5999.52017107972,10444.431853406053,9,1
62,Posgrado,Casado,Empleado,Oeste,Bueno,5228.528048133277,15822.694057219167,16,1
63,Tecnico,Soltero,Desempleado,Este,Excelente,1885.7082739929308,7456.7735412547645,4,0
44,Tecnico,Casado,Empleado,Norte,Excelente,6818.833598563292,19765.38354215135,17,1
25,Secundaria,Soltero,Empleado,Sur,Malo,7538.520214302675,10978.783415040592,16,1
59,Universitario,Casado,Autonomo,Este,Bueno,1786.1488914269225,32555.899727893204,3,1
25,Universitario,Soltero,Empleado,Norte,Malo,4315.3361319207,49730.750106807376,21,0
26,Secundaria,Soltero,Autonomo,Oeste,Regular,2663.9989421876326,1588.448991128943,6,1
62,Secundaria,Soltero,Empleado,Este,Bueno,6232.567813464065,27505.070851077635,24,1
44,Universitario,Soltero,Autonomo,Oeste,Excelente,5995.7333792338395,29109.663279901477,4,1
61,Universitario,Casado,Empleado,Centro,Excelente,1814.3728681068706,45796.23069435978,7,1
58,Secundaria,Casado,Empleado,Centro,Regular,7114.596353083787,25794.261403579938,7,1
32,Posgrado,Casado,Empleado,Centro,Malo,2103.0060606416164,27641.369562600958,10,1
32,Secundaria,Soltero,Empleado,Sur,Bueno,6540.2649846663735,24110.98726509104,8,1
34,Tecnico,Soltero,Empleado,Norte,Bueno,4090.258589321635,14176.310923512588,18,1
35,Posgrado,Soltero,Empleado,Sur,Regular,3163.560513618689,3745.42752919677,18,1
29,Tecnico,Soltero,Empleado,Centro,Excelente,1939.3226912543373,21024.22642828197,8,0
46,Universitario,Divorciado,Empleado,Centro,Excelente,2006.8226442557316,3576.982090793248,22,1
39,Tecnico,Soltero,Empleado,Centro,Bueno,5565.611993846483,27974.13100382997,19,1
39,Secundaria,Soltero,Desempleado,Norte,Excelente,4763.0987932192675,16057.388518872363,16,1
31,Posgrado,Soltero,Empleado,Centro,Bueno,1679.0150358888754,27146.517674745963,15,1
28,Tecnico,Soltero,Empleado,Este,Bueno,1611.4245951559415,7580.551255364147,6,1
35,Universitario,Casado,Autonomo,Norte,Bueno,1320.6361383640985,46698.86832122862,21,1
36,Secundaria,Casado,Empleado,Este,Regular,6155.124901089517,44831.54093394681,2,1
37,Secundaria,Soltero,Autonomo,Norte,Excelente,5925.551013650882,10309.82895091194,20,1
23,Secundaria,Soltero,Empleado,Este,Bueno,1220.703134152941,17828.769881406486,18,1
51,Universitario,Soltero,Empleado,Sur,Bueno,4833.944544298205,31061.145820747,7,1
51,Tecnico,Soltero,Empleado,Este,Bueno,1409.6683177473674,5688.624157989407,4,1
39,Universitario,Soltero,Autonomo,Oeste,Malo,7306.96954838438,18373.82323469139,5,1
52,Tecnico,Viudo,Autonomo,Centro,Regular,7331.2454180969535,13304.502054131299,1,0
34,Posgrado,Casado,Empleado,Oeste,Bueno,5827.277526654537,45860.319707118135,23,1
41,Secundaria,Casado,Empleado,Este,Bueno,7468.560234364039,42773.02117817105,24,1
56,Universitario,Casado,Pensionado,Centro,Regular,6642.4618189785715,29411.804322076325,18,1
44,Universitario,Casado,Empleado,Centro,Bueno,6765.4777466747555,26496.970506707134,12,1
63,Universitario,Casado,Empleado,Norte,Bueno,4901.896524103519,46605.563932724464,5,0
54,Universitario,Casado,Desempleado,Este,Bueno,3003.6262271564665,46688.96136596195,5,1
59,Universitario,Casado,Autonomo,Sur,Bueno,2368.1536288382354,48497.17614223136,1,1
56,Universitario,Soltero,Empleado,Norte,Excelente,3155.84015868029,7143.565321301195,23,1
57,Secundaria,Casado,Autonomo,Oeste,Bueno,5325.167096641247,8867.33272739534,4,1
41,Secundaria,Casado,Desempleado,Centro,Bueno,2043.1270579932723,34160.09823531444,10,0
24,Posgrado,Divorciado,Empleado,Norte,Regular,2662.2097037887156,27530.2893538824,10,1
29,Universitario,Casado,Empleado,Centro,Regular,4170.038212127343,1904.829339768562,23,1
61,Universitario,Casado,Empleado,Centro,Malo,2477.960709377232,4036.776763486449,13,0
53,Tecnico,Soltero,Pensionado,Centro,Bueno,5038.2344219556435,44515.93873068145,12,1
50,Secundaria,Casado,Autonomo,Sur,Regular,7446.867404885575,43574.66898142993,7,0
28,Secundaria,Soltero,Empleado,Centro,Regular,6186.24343306251,18506.275177806212,14,1
23,Universitario,Soltero,Desempleado,Sur,Bueno,5598.2716218721735,44661.4802295962,11,1
42,Tecnico,Soltero,Empleado,Este,Regular,4995.594627083207,30090.07864549719,2,1
27,Secundaria,Casado,Empleado,Norte,Regular,4313.224946650867,40489.376703926195,20,1
49,Tecnico,Soltero,Empleado,Norte,Regular,2143.25978936955,21944.1224868505,22,0
63,Secundaria,Soltero,Empleado,Oeste,Bueno,7241.915279073432,6556.518039900528,4,1
57,Universitario,Divorciado,Desempleado,Este,Regular,2589.459214492422,22252.626069654794,5,0
53,Secundaria,Soltero,Empleado,Sur,Bueno,1457.4239185627575,23407.690101848,1,1
63,Universitario,Casado,Autonomo,Norte,Bueno,6200.109290446606,27996.265498189547,7,1
30,Tecnico,Casado,Empleado,Oeste,Bueno,2064.431847184398,6173.552932316972,4,1
32,Tecnico,Soltero,Empleado,Norte,Bueno,3477.651196696467,49578.69128943096,21,0
44,Secundaria,Casado,Pensionado,Centro,Excelente,1003.651483695054,12962.704219538411,16,1
32,Secundaria,Soltero,Empleado,Norte,Malo,1786.889186291226,10729.067773317553,1,0
23,Tecnico,Casado,Empleado,Norte,Regular,2047.066141471367,26813.34302394089,10,1
24,Tecnico,Casado,Empleado,Sur,Regular,1191.7529198012812,27323.200790349543,3,1
32,Universitario,Casado,Desempleado,Este,Regular,5527.930087684485,22551.21615382897,10,1
56,Secundaria,Casado,Empleado,Sur,Regular,6826.456129782444,38822.71516993747,8,1
36,Universitario,Soltero,Empleado,Sur,Regular,3487.870925834775,26316.065635701532,5,0
64,Universitario,Soltero,Empleado,Centro,Bueno,7096.950632371045,30875.077302104222,23,1
32,Universitario,Casado,Empleado,Oeste,Bueno,2336.095336832911,36463.57288498149,1,0
52,Secundaria,Casado,Autonomo,Norte,Bueno,3142.8110496409245,2226.229976629464,14,0
49,Tecnico,Divorciado,Empleado,Este,Bueno,1885.3063498244123,28961.564944707196,4,0
49,Secundaria,Divorciado,Empleado,Centro,Regular,5268.02620701679,44325.529090190095,11,0
53,Secundaria,Divorciado,Empleado,Sur,Regular,3823.0610542662093,1852.0484033462617,12,1
46,Posgrado,Casado,Empleado,Norte,Bueno,5215.64009726167,20853.923086247094,16,1
41,Secundaria,Soltero,Desempleado,Oeste,Malo,6284.059318838122,46385.14506008567,3,0
49,Tecnico,Casado,Empleado,Oeste,Malo,4729.0617154372285,18304.565711844352,9,1
46,Universitario,Casado,,Este,Bueno,5318.9385552928725,23477.712385811803,0,1
32,Universitario,Soltero,Empleado,Norte,Excelente,7533.802263639197,49095.528259171326,10,1
40,Universitario,Divorciado,Empleado,Norte,Bueno,2953.2630291836704,10766.869088578116,15,1
49,Secundaria,Divorciado,Desempleado,Oeste,Malo,3385.9803581644624,4197.504267125291,10,0
22,Tecnico,Casado,Empleado,Sur,Excelente,5967.464204307225,43111.70695220392,8,1
26,Tecnico,Soltero,Autonomo,Este,Bueno,5201.399722798785,43554.80171940606,1,0
31,Secundaria,Soltero,Pensionado,Este,Bueno,2085.4369126859465,24131.813899320645,6,1
63,Tecnico,Divorciado,Empleado,Sur,Excelente,3508.2606320755294,26196.151549387025,18,1
55,Secundaria,Divorciado,Empleado,Centro,Bueno,4168.433694497948,41954.512111273965,17,1
57,Secundaria,Soltero,Autonomo,Centro,Regular,3819.6068333724033,37189.415407673965,19,0
23,Tecnico,Soltero,Empleado,Oeste,Bueno,2083.5786199186937,13992.301108633523,6,0
39,Secundaria,Divorciado,Empleado,Norte,Bueno,7455.896660846688,1827.7743985044044,22,0
34,Universitario,Soltero,Empleado,Norte,Bueno,6288.695084196626,24505.307964143743,8,1
26,Universitario,Casado,Empleado,Este,Bueno,4265.761991176536,43086.703978686426,11,1
41,Universitario,Viudo,Autonomo,Norte,Excelente,5696.439403809223,44895.89915781795,2,0
23,Secundaria,Soltero,Empleado,Centro,Excelente,7260.435239375757,47855.08365673154,22,0
32,Secundaria,Casado,Empleado,Norte,Excelente,1780.4538250033129,44098.59864302628,21,0
51,Secundaria,Soltero,Autonomo,Este,Excelente,2602.6859650902393,29422.13420960682,15,0
53,Universitario,Soltero,Empleado,Sur,Excelente,4707.448980247844,22785.67436256894,6,1
53,Universitario,Divorciado,Empleado,Oeste,Malo,6552.874673736982,38967.642480170856,22,1
59,Secundaria,Casado,Autonomo,Norte,Regular,1061.035247178997,37251.260083914225,4,0
49,Posgrado,Viudo,Empleado,Este,Bueno,7884.930681413795,27369.028073991263,24,1
31,Secundaria,Casado,Autonomo,Sur,Excelente,4075.3275407532597,5279.041255364987,22,1
43,Tecnico,Soltero,Desempleado,Centro,Bueno,3386.4642124764055,46377.98599255902,6,1
38,Universitario,Soltero,Empleado,Norte,Bueno,2907.6159524463574,23324.524337581446,18,1
43,Universitario,Soltero,Empleado,Centro,Regular,2055.368295086276,18803.35531389695,16,1
64,Universitario,Soltero,,Centro,Regular,6499.332144296201,31848.802363269813,15,1
40,Universitario,Soltero,Empleado,Sur,Bueno,7678.981986171895,34018.06009718187,20,1
38,Tecnico,Soltero,Desempleado,Oeste,Regular,3778.242234886867,11323.70793448477,23,1
45,Universitario,Casado,Desempleado,Norte,Bueno,7657.429002224885,42010.003395687854,20,1
57,Secundaria,Casado,Empleado,Centro,Regular,6731.342831132246,15206.917589456514,18,0
53,Universitario,Casado,,Este,Regular,4263.568117829492,10147.512369801518,24,1
57,Tecnico,Casado,Desempleado,Sur,Bueno,5652.988489708156,20913.592789870374,17,0
49,Universitario,Soltero,Pensionado,Sur,Bueno,3931.886090027333,36797.4439639758,18,0
35,Tecnico,Soltero,Empleado,Norte,Bueno,4822.8085391303775,48307.45074355037,3,1
57,Universitario,Casado,Empleado,Centro,Malo,1217.9336265332274,40654.781954200225,0,0
27,Tecnico,Casado,Empleado,Norte,Excelente,5813.097022163838,47077.070505839394,3,0
30,Universitario,Soltero,Pensionado,Oeste,Bueno,1180.3374402857844,7889.684399749813,3,0
42,Secundaria,Divorciado,Empleado,Este,Bueno,6683.011617821477,4487.663144320162,8,1
33,Secundaria,Casado,Empleado,Centro,Bueno,6739.6178921160135,28327.533333426887,7,1
51,Secundaria,Casado,Empleado,Sur,Regular,2506.9564704047452,15224.576669157683,1,0
52,Secundaria,Soltero,Empleado,Este,Excelente,3130.3720234577618,41574.693675494374,22,1
61,Universitario,Casado,Empleado,Este,Bueno,4265.434725619712,33927.40569871398,5,1
25,Secundaria,Casado,Pensionado,Oeste,Bueno,5095.972929913866,48565.68003530393,22,0
52,Posgrado,Casado,Empleado,Norte,Regular,2868.9463645423766,13484.825430833906,10,0
48,Tecnico,Casado,Empleado,Norte,Excelente,5065.90211334986,24803.421603406387,3,1
46,Secundaria,Divorciado,Empleado,Sur,Bueno,2944.0669272509517,25560.78339384231,13,1
26,Universitario,Casado,Empleado,Oeste,Regular,1199.5331917116368,12719.662948011433,20,1
27,Universitario,Soltero,Empleado,Norte,Regular,818.1983587897445,29914.576574912382,21,1
26,Tecnico,Casado,Empleado,Este,Excelente,1528.287617012686,22721.01331788274,8,0
48,Universitario,Casado,Empleado,Sur,Bueno,6504.205041180931,22889.356243503807,1,1
29,Universitario,Casado,Empleado,Centro,Bueno,7722.305449160027,18774.095750651697,24,1
30,Secundaria,Soltero,Empleado,Centro,Bueno,3874.156634824779,1829.538268851218,0,0
36,Posgrado,Soltero,Empleado,Este,Bueno,4491.3244648395885,26582.66660882466,3,1
57,Posgrado,Divorciado,Pensionado,Sur,Bueno,1857.306817328668,17427.143949316225,11,0
62,Universitario,Casado,Desempleado,Sur,Regular,4767.42573929713,1064.673580232154,4,1
28,Secundaria,Divorciado,Empleado,Norte,Bueno,1841.5152944502333,16089.241675434669,8,0
53,Universitario,Casado,Empleado,Sur,Excelente,5200.743184631577,14652.788321398093,21,1
29,Secundaria,Casado,Desempleado,Oeste,Regular,7519.462406582148,20278.959507958156,3,1
36,Secundaria,Casado,Empleado,Este,Bueno,2209.029482981885,7460.7474925264505,15,0
58,Secundaria,Divorciado,Autonomo,Centro,Bueno,6304.858770011135,25876.507407119137,1,0
40,Tecnico,Casado,Desempleado,Sur,Bueno,969.2174442919331,34929.57727338837,15,0
60,Universitario,Casado,Empleado,Oeste,Excelente,3503.580137515671,31879.09288367405,15,1
27,Universitario,Soltero,Empleado,Este,Bueno,1597.389256379665,40383.99243089034,20,1
40,Universitario,Casado,Pensionado,Este,Malo,3337.8231794890357,23148.406111366978,23,1
49,Tecnico,Casado,Empleado,Sur,Excelente,2049.465821399961,26435.494786646683,23,1
38,Tecnico,Soltero,Empleado,Este,Bueno,3487.7959288847896,40709.69510209018,21,1
63,Tecnico,Soltero,Empleado,Este,Excelente,3806.1642039742183,21957.357370142687,10,1
40,Posgrado,Soltero,Empleado,Oeste,Bueno,2964.2560840226124,35378.36814508025,0,0
52,Secundaria,Soltero,Autonomo,Centro,Excelente,5527.67803620653,22295.5160671816,14,1
32,Universitario,Soltero,Autonomo,Sur,Regular,7415.73476906415,21469.07353106657,23,0
36,Universitario,Casado,Pensionado,Norte,Regular,3684.286693557961,38250.07560192885,3,0
31,Tecnico,Divorciado,Empleado,Este,Excelente,2184.8707266201545,9567.008857844346,17,1
64,Universitario,Casado,Empleado,Este,Regular,2749.20385901108,17590.712625137105,16,1
44,Tecnico,Soltero,Empleado,Norte,Malo,6948.805929173856,11984.441560598187,6,0
24,Universitario,Soltero,Empleado,Oeste,Bueno,4915.806007545065,18596.38720541226,17,1
24,Posgrado,Casado,,Centro,Excelente,4076.079432610092,12288.366295935177,12,1
39,Tecnico,Soltero,Pensionado,Centro,Regular,1877.3843948642723,29390.87592324608,19,0
46,Secundaria,Divorciado,Desempleado,,Excelente,4038.03661993123,40110.36932827441,19,1
64,Universitario,Casado,Empleado,Centro,Bueno,2805.142424173184,39544.03999967719,9,0
41,Posgrado,Casado,Autonomo,Oeste,Bueno,7590.774520544114,18860.54726289083,0,0
50,Secundaria,Soltero,Empleado,Este,Excelente,7165.304787793265,49449.25988881882,1,1
43,Universitario,Casado,Empleado,Este,Bueno,1404.0983011630256,30098.86387058424,16,1
36,Universitario,Soltero,Autonomo,Centro,Regular,4519.905122680949,20570.614787136445,21,1
60,Universitario,Divorciado,Empleado,Este,Regular,2420.420087705639,41941.42468282985,2,0
31,Secundaria,Casado,Pensionado,Sur,Bueno,3757.595044574892,36763.8266194894,16,0
42,Universitario,Soltero,Autonomo,Este,Bueno,7113.305587410487,37714.49150438111,11,1
50,Posgrado,Soltero,Empleado,Este,Excelente,4598.104543197523,10610.828136959708,23,1
53,Secundaria,Soltero,Autonomo,Norte,Bueno,3206.3501122694706,23947.891061059203,11,0
31,Secundaria,Casado,Empleado,Centro,Bueno,2296.796149555979,43229.578410405535,19,1
34,Posgrado,Soltero,Empleado,,Bueno,6562.338987726723,25697.86237380911,9,1
44,Secundaria,Casado,Empleado,Oeste,Regular,5296.529710623299,34489.184427631466,6,1
44,Universitario,Soltero,Empleado,Norte,Malo,4170.071315068864,29808.75291867896,9,1
52,Tecnico,Casado,Autonomo,Oeste,Excelente,2365.887347813442,42275.482598200724,17,1
25,Secundaria,Divorciado,Empleado,Norte,Malo,3206.5738939313455,14943.48114831853,21,1
24,Universitario,Casado,Autonomo,Norte,Regular,7710.872672517334,29198.28861643188,5,0
42,Tecnico,Casado,Empleado,Este,Bueno,4544.647550762007,7038.498732480395,6,1
23,Tecnico,Soltero,Empleado,Este,Bueno,3685.0348249514213,34820.328058273924,16,0
25,Tecnico,Soltero,Autonomo,Este,Excelente,4554.238704907932,36866.42407928289,11,0
22,Universitario,Casado,Empleado,Norte,Regular,6408.7172424771825,3099.028738260922,16,1
36,Secundaria,Soltero,Empleado,Este,Malo,3248.784342820655,34113.75721777127,17,1
54,Tecnico,Casado,Empleado,Norte,Regular,2086.684070714784,21319.817554123532,13,1
27,Posgrado,Soltero,Empleado,Centro,Bueno,5011.540052041144,7080.746929374434,10,1
28,Secundaria,Soltero,Empleado,Este,Bueno,5589.469545063684,21575.46983722491,1,1
40,Universitario,Soltero,Autonomo,Oeste,Bueno,5931.569621301557,10517.413555083504,20,0
22,Tecnico,Divorciado,Empleado,Sur,Excelente,7150.310653516133,21362.41707404251,0,0
60,Universitario,Soltero,Empleado,Norte,Excelente,3472.453668961614,19832.612369967857,10,1
40,Secundaria,Casado,Pensionado,Centro,Regular,1342.555252848021,37181.190209866814,1,0
47,Posgrado,Soltero,Empleado,Sur,Bueno,7700.109802142784,38936.56235015158,15,1
33,Tecnico,Casado,Desempleado,Este,Bueno,3932.0858775498214,30744.404064842787,21,0
43,Secundaria,Soltero,Empleado,Oeste,Excelente,5287.454069646546,2111.65526693993,2,1
34,Secundaria,Divorciado,Empleado,Norte,Excelente,5597.398326523705,46620.0916744787,19,1
49,Secundaria,Divorciado,Desempleado,Centro,Regular,4734.898702648665,34625.430724725935,0,0
35,Tecnico,Soltero,Empleado,Este,Bueno,2277.854214101145,2675.577046138253,20,0
43,Tecnico,Divorciado,Autonomo,Sur,Bueno,6237.029960836218,41122.81206149177,19,1
51,Universitario,Viudo,Empleado,Norte,Malo,6587.014214989388,10813.041581181811,7,1
41,Tecnico,Divorciado,Empleado,Norte,Malo,4781.424219325567,29381.838288984232,18,1
48,Secundaria,Divorciado,Empleado,Centro,Bueno,4317.640356210859,23865.08412755917,0,1
59,Universitario,Soltero,Empleado,Oeste,Bueno,1620.3549185214943,21572.100335398754,4,0
63,Universitario,Casado,Desempleado,Sur,Malo,1404.4519627984437,44595.97228609548,0,1
62,Secundaria,Soltero,,Norte,Bueno,3244.866888057407,22430.70328656812,10,1
55,Secundaria,Soltero,Pensionado,Oeste,Regular,3038.0923197252314,4691.861761084387,20,0
60,Secundaria,Viudo,Pensionado,Este,Bueno,7666.326446935553,47385.297633532675,8,1
62,Universitario,Soltero,Empleado,Este,Regular,6442.083745592694,46106.22633074175,4,1
58,Universitario,Casado,Empleado,Sur,Regular,5551.454925865231,34537.20178949834,1,0
22,Tecnico,Divorciado,Desempleado,Sur,Bueno,4527.066240926757,23926.733878469226,12,0
36,Universitario,Divorciado,Pensionado,Oeste,Regular,2005.0462212318896,5550.114174232542,17,1
53,Universitario,Viudo,Empleado,Centro,Bueno,7844.888039726844,39746.65781029633,24,1
29,Universitario,Soltero,Empleado,Norte,Regular,3500.2930273295124,4698.417806777419,11,1
54,Universitario,Soltero,Empleado,Este,Bueno,1569.8643376201626,4361.448259862137,13,1
39,Secundaria,Casado,Autonomo,Este,Regular,4355.352049153372,27331.808279529036,4,0
50,Secundaria,Soltero,Empleado,Este,Bueno,7092.785683614199,8846.283769047372,23,1
53,Secundaria,Soltero,Autonomo,Sur,Bueno,7188.495212796772,1378.7830996771002,9,0
54,Secundaria,Soltero,,Centro,Regular,878.9545956064203,21732.558118793528,19,0
26,Tecnico,Casado,Empleado,Este,Bueno,7181.329362210078,7723.644348893231,1,1
39,Posgrado,Casado,Empleado,Este,Malo,2754.6863659989813,8865.255348753872,3,1
31,Secundaria,Soltero,Empleado,Sur,Bueno,1080.6010205726461,4768.621298031398,11,1
57,Secundaria,Casado,Empleado,Norte,Regular,6904.089946612696,11049.593932456886,10,1
54,Tecnico,Soltero,Empleado,Norte,Bueno,7019.8406431151,36058.72480894508,3,1
44,Posgrado,Soltero,Empleado,Oeste,Bueno,5092.86377486492,40637.43805367178,10,1
61,Tecnico,Casado,Empleado,Norte,Excelente,4935.923052533781,23174.148557435732,8,1
26,Tecnico,Casado,Empleado,Oeste,Bueno,6654.465962874219,25821.136978189465,9,1
55,Secundaria,Casado,Pensionado,Sur,Bueno,6461.428779514014,2600.0966951159276,5,0
45,Secundaria,Soltero,Empleado,Este,Bueno,7208.7594087874695,4396.496807194526,14,1
38,Posgrado,Divorciado,Empleado,Este,Excelente,4779.781622696265,13620.818556826329,9,1
52,Posgrado,Casado,Empleado,Sur,Bueno,7767.059067676222,27651.022614944228,21,1
28,Secundaria,Casado,Pensionado,Norte,Regular,7972.257182720037,37238.00628801466,20,0
38,Posgrado,Casado,Empleado,Sur,Excelente,1639.1211919901548,30645.15000556362,5,0
49,Universitario,Divorciado,Autonomo,Oeste,Bueno,6916.715068789679,20214.264894352626,0,1
59,Universitario,Casado,Autonomo,Oeste,Excelente,4398.720255789841,6797.879577153771,20,1
43,Tecnico,Casado,Autonomo,Sur,Excelente,3590.477635758791,39257.88850947228,21,0
36,Tecnico,Viudo,Empleado,Este,Regular,5214.120631155548,18825.516528353797,23,1
58,Tecnico,Casado,Autonomo,Norte,Bueno,1202.9520122864506,37066.64670965669,19,0
36,Universitario,Casado,Empleado,Sur,Regular,4446.5200551229755,26135.96325380275,20,1
46,Secundaria,Casado,Empleado,Norte,Regular,7070.412104192,37194.44062452944,3,1
42,Secundaria,Soltero,Autonomo,Centro,Regular,2336.9229162005754,45457.18851117602,22,0
59,Tecnico,Soltero,Empleado,Sur,Bueno,3870.007242339861,46130.446286636296,21,1
23,Universitario,Casado,Autonomo,Sur,Regular,7564.262391547103,27220.232220029568,13,1
48,Secundaria,Divorciado,Empleado,Sur,Malo,3885.6596322010205,26063.9098735163,19,1
53,Universitario,Divorciado,Autonomo,Norte,Bueno,3380.246952793268,14018.244809639025,21,0
42,Posgrado,Soltero,Empleado,Oeste,Regular,3971.8638664883233,46854.19174493528,19,0
25,Secundaria,Casado,Empleado,Norte,Regular,4540.059918926406,23438.039192781423,7,1
40,Universitario,Soltero,Empleado,Norte,Regular,5350.3376777465755,7251.97072508148,10,1
23,Tecnico,Viudo,Pensionado,Oeste,Bueno,6564.988166600464,22202.540816700945,14,1
47,Universitario,Viudo,Empleado,Sur,Bueno,4055.1358815030626,7225.609261662194,18,1
55,Secundaria,Casado,Empleado,Oeste,Malo,6685.8627326490105,25624.05252859668,7,0
35,Universitario,Divorciado,Empleado,Este,Excelente,4642.788761734981,28502.5002279544,12,1
36,Universitario,Casado,Autonomo,Sur,Bueno,3237.0596746494393,17550.032313185682,17,1
41,Posgrado,Casado,Empleado,Oeste,Regular,5537.245962459782,4510.880097342749,21,1
55,Universitario,Soltero,Empleado,Norte,Regular,5967.6002341531375,47231.67324602872,23,1
57,Tecnico,Casado,Empleado,Este,Bueno,4817.95262453231,38894.30256068805,16,1
40,Universitario,Casado,Empleado,Este,Bueno,1207.6278065700085,42105.17294475093,5,1
30,Universitario,Casado,Empleado,Sur,Regular,2023.1567011579393,18976.551320025243,24,1
28,Universitario,Soltero,Empleado,Oeste,Regular,2854.143590409643,38280.72047095308,14,1
51,Secundaria,Divorciado,Autonomo,Centro,Excelente,2834.9043628507507,24783.271863290516,12,1
34,Posgrado,Soltero,Empleado,Centro,Regular,5648.629761777468,10853.090931896251,17,1
48,Universitario,Casado,Empleado,Oeste,Bueno,932.1103640501547,7096.7454684534505,10,1
56,Universitario,Casado,,Este,Excelente,6240.908794756543,17907.492596780787,12,1
34,Secundaria,Casado,Pensionado,Sur,Bueno,2710.4658186099186,7740.053462281844,0,0
36,Universitario,Casado,Pensionado,Sur,Regular,3032.1572927559373,49915.17983399936,17,0
30,Tecnico,Soltero,Autonomo,Este,Bueno,4600.9507611962545,3410.260521369081,4,1
44,Universitario,Soltero,Empleado,Sur,Malo,2354.664326760494,22616.03636908475,5,1
57,Secundaria,Casado,Empleado,Centro,Bueno,7168.193457743799,23152.58259712882,0,1
61,Universitario,Casado,Empleado,Sur,Bueno,1414.6552111512701,15730.964500502101,6,1
24,Posgrado,Soltero,Empleado,Sur,Excelente,3999.553008567667,28996.226719640323,3,1
55,Secundaria,Casado,Empleado,Sur,Excelente,6915.840340075208,8348.874183425689,8,1
40,Posgrado,Casado,Autonomo,Centro,Excelente,5234.076039832898,39411.70664877445,14,1
49,Tecnico,Casado,Desempleado,Oeste,Excelente,2904.772514066961,17289.938194134276,5,0
44,Universitario,Divorciado,Autonomo,Oeste,Bueno,3829.473495990517,29975.786900133444,24,1
61,Universitario,Soltero,Empleado,Sur,Bueno,5888.199538466105,36066.32256728101,16,1
28,Universitario,Soltero,Autonomo,Centro,Bueno,7807.477352220075,44563.0637668179,19,1
62,Universitario,Casado,Empleado,Norte,Bueno,7230.598772331921,41953.5843861578,17,1
33,Universitario,Casado,Empleado,Centro,Excelente,3265.5162203531127,30807.14237707442,21,1
35,Tecnico,Casado,Autonomo,Este,Regular,7987.024730872574,20031.26583881046,3,1
36,Tecnico,Divorciado,Empleado,Sur,Excelente,825.2335774236195,25657.028833673234,8,1
24,Universitario,Divorciado,Empleado,Este,Excelente,998.9342418205887,38668.004875561324,13,1
36,Universitario,Viudo,Empleado,Oeste,Excelente,6731.651709232596,43999.73158541418,2,1
45,Universitario,Casado,Autonomo,Norte,Excelente,2236.1313451979745,6085.314480656922,0,0
29,Universitario,Casado,Autonomo,Centro,Regular,1237.5387324529343,19857.956862159623,10,0
26,Tecnico,Casado,Empleado,Este,Regular,2507.466127302816,39029.71332226153,0,1
25,Universitario,Soltero,Autonomo,Sur,Regular,3867.9211086621935,22150.93636710409,11,0
35,Secundaria,Casado,Empleado,Norte,Regular,6060.077147120514,17279.16043924791,24,1
37,Tecnico,Soltero,Empleado,Este,Bueno,5295.21579116868,21154.812144340212,8,1
41,Secundaria,Divorciado,Autonomo,Este,Excelente,2510.872766435027,30539.39259253119,4,1
45,Tecnico,Casado,Autonomo,Este,Excelente,4423.547226324208,49990.45206255627,14,0
27,Tecnico,Casado,Pensionado,Oeste,Bueno,7468.741558869695,25156.629026122057,17,1
52,Tecnico,Soltero,Empleado,Este,Malo,6668.055994283055,11216.229272758766,8,0
27,Universitario,Soltero,Autonomo,Centro,Regular,3126.9664507889124,8979.482188675644,12,1
56,Tecnico,Soltero,Autonomo,Este,Malo,7872.304841761013,3075.1376263443003,12,1
36,Tecnico,Casado,Desempleado,Centro,Bueno,5902.066883132943,28382.04451099775,23,0
50,Secundaria,Soltero,Empleado,Norte,Bueno,1249.635360800829,27684.032482952876,12,0
24,Tecnico,Casado,Autonomo,Sur,Malo,1053.1571356781985,11056.462412235149,9,0
32,Secundaria,Divorciado,Empleado,Sur,Regular,2012.5372328722158,35071.140916175784,9,0
