edad,salario,años_experiencia,horas_trabajo,satisfaccion,num_proyectos,num_empleados,departamento,ciudad,genero,nivel_educacion,tamaño_empresa
24,62011.49928438872,2.0,32.999646384084954,4.437068301117259,3,500,Finanzas,Valencia,M,Máster,Pequeña
19,35837.11511390537,-3.0,42.936312067320884,7.208017760369863,4,100,RRHH,Sevilla,M,Máster,Mediana
28,23366.593997183994,3.986095277599136,38.971860731783764,6.821033991720009,8,1000,Ventas,Barcelona,M,Grado,Pequeña
34,33472.06596010614,5.983029133169177,40.4141628525905,5.920399896686486,3,50,IT,Sevilla,M,Doctorado,Grande
37,25022.949871150377,11.732913936831185,36.359140495150925,5.1152007225241825,1,50,Finanzas,Barcelona,F,Grado,Grande
32,25910.688929025804,10.0,48.74068534560418,8.933497037936846,4,50,RRHH,Valencia,F,Grado,Pequeña
38,33783.934730336616,13.292923688866566,45.20030909951288,5.4143477218181975,1,50,RRHH,Valencia,M,Grado,Mediana
22,24435.445449119707,0.0,36.30114418013516,6.483424966254092,3,10,Marketing,Barcelona,F,Máster,Pequeña
49,31132.863212081713,9.761709207314373,33.32694696544884,8.380505932276998,1,100,IT,Valencia,M,Bachillerato,Mediana
34,14089.606353871024,7.7751496741981345,38.07163684511076,8.761150244579568,6,100,Finanzas,Madrid,F,Grado,Pequeña
46,40402.496382508594,8.808904139989208,42.17251323045653,8.532403345370476,3,100,Finanzas,Madrid,F,Máster,Pequeña
38,36337.39799402118,7.709991879510129,41.20102921973111,9.487248402885808,3,50,IT,Madrid,F,Grado,Pequeña
39,24135.90113014395,10.545835732360729,46.26566412384122,4.504066422768566,5,50,RRHH,Madrid,M,Máster,Grande
40,50494.658339642134,6.727155979504588,43.94959861090426,8.307656822668305,6,50,Ventas,Madrid,M,Grado,Grande
39,58034.043185455135,15.366176222290711,44.84784512876453,3.6019328287207153,1,10,IT,Valencia,F,Grado,Pequeña
41,16256.044174720852,15.427541111104901,41.63427700305218,7.075755320497623,3,50,Finanzas,Barcelona,M,Grado,Mediana
48,24800.959246933766,11.569089217602144,33.05350634894505,8.794217749317504,2,10,IT,Valencia,M,Grado,Pequeña
36,24721.505828440575,14.0,39.021507344265494,5.683436439585019,3,10,RRHH,Sevilla,F,Grado,Pequeña
42,22698.371242092537,4.43648462191206,45.300448699543324,8.517020100537554,3,100,Marketing,Madrid,M,Máster,Grande
34,54980.696009785606,12.0,39.74238535737677,9.42235403952442,3,10,Marketing,Madrid,M,Doctorado,Pequeña
49,32961.21778210899,11.07214411274816,42.51545184311873,5.027388941894165,1,1000,Ventas,Valencia,F,Máster,Mediana
28,31816.572453167166,6.0,38.40625842376934,7.6602588919351415,1,50,Ventas,Sevilla,F,Grado,Mediana
53,13333.951659252278,6.590299638023112,34.85094075729077,7.0690094274605775,1,1000,RRHH,Valencia,F,Bachillerato,Pequeña
34,49896.643507804896,12.0,39.383279679769444,9.808011234487294,4,10,Ventas,Barcelona,F,Grado,Mediana
20,19542.967901492866,-2.0,41.54523721516327,6.706627049569765,1,50,Marketing,Madrid,M,Máster,Grande
36,37420.21386732737,8.700387942144271,36.721561402692785,4.503540356679504,2,50,RRHH,Valencia,M,Doctorado,Mediana
28,41718.020844488296,4.409758101518769,38.82144377571666,8.223468851425823,1,500,RRHH,Barcelona,F,Máster,Pequeña
43,71705.9708030716,16.127470692692782,35.302683790070084,9.590650925290248,3,50,RRHH,Madrid,F,Grado,Grande
28,18874.92877198513,5.32053052072799,45.59622458782048,9.451630029903162,1,10,IT,Madrid,M,Bachillerato,Grande
30,8024.413988480515,7.841555909473626,38.52772121205983,5.322236980538343,2,500,Ventas,Madrid,M,Máster,Pequeña
18,39812.04455008661,-4.0,47.263777725630916,6.044261540339103,2,50,Finanzas,Sevilla,M,Grado,Pequeña
30,89344.55608534769,6.541766416250346,47.64373925270454,4.292351233347605,4,10,Marketing,Valencia,F,Bachillerato,Pequeña
18,67472.3508879268,-4.0,39.59477017639128,8.100570355994783,3,50,Ventas,Madrid,F,Máster,Pequeña
19,40329.145810366026,-3.0,34.95775633726325,8.572635198663384,1,100,Marketing,Madrid,F,Grado,Mediana
42,28401.06453813583,8.432441456308494,29.57051061133331,5.531275469754686,4,10,Ventas,Barcelona,F,Bachillerato,Pequeña
42,54369.645953428044,10.783020305345639,32.63981463486604,8.983159335425082,2,50,Finanzas,Valencia,M,Grado,Pequeña
39,22319.742956604314,17.0,33.1308258755067,7.792454690864524,3,10,Marketing,Barcelona,F,Bachillerato,Pequeña
25,46082.05472113713,3.0,46.89234813730752,8.69576749571521,4,50,Finanzas,Valencia,F,Grado,Mediana
34,46757.7398631376,10.03166773864063,40.57912293613473,5.7586149013914785,2,100,Marketing,Madrid,M,Grado,Mediana
34,61704.05652925726,5.349659084976516,41.94802262045994,5.364159641413384,3,50,IT,Sevilla,F,Máster,Mediana
23,144326.01598322444,1.0,28.897894955324368,7.874475970335074,4,50,IT,Barcelona,M,Grado,Pequeña
50,44187.97550205665,14.068958090393123,34.01016785391369,8.69714961714991,2,10,Marketing,Sevilla,F,Grado,Mediana
43,28156.068487250945,10.423093305486054,44.43539888223143,7.072570295408954,2,10,Marketing,Sevilla,M,Bachillerato,Pequeña
32,35854.08705681653,4.153961651809242,41.43387056191293,9.314640913807278,3,10,Finanzas,Sevilla,M,Grado,Grande
35,14994.84939655942,8.510728763200824,39.263973606572016,8.552404760846983,8,50,RRHH,Valencia,M,Máster,Pequeña
37,25658.84009891084,3.418686438746046,42.824211793000615,9.139840910182208,5,50,Marketing,Valencia,F,Máster,Pequeña
18,29594.94299471706,-4.0,48.17898903067908,9.636117310188885,2,500,Ventas,Sevilla,F,Grado,Pequeña
32,27943.944518529526,2.6971034663851925,38.89478768231475,8.97659063812464,3,10,Ventas,Madrid,F,Grado,Pequeña
28,39190.0213516264,6.0,40.346849013290345,8.002900867990055,2,50,Ventas,Madrid,F,Máster,Pequeña
24,24071.64892445252,2.0,40.96298459365653,4.493320073938091,0,50,IT,Sevilla,F,Grado,Mediana
32,63609.32344696278,10.0,51.96054817636996,9.64008937152592,3,50,Finanzas,Barcelona,F,Bachillerato,Grande
52,36319.262702181004,7.736062814198985,29.503218677904872,5.68070131414278,2,500,IT,Barcelona,M,Grado,Pequeña
41,36147.021790839,14.364179403276403,43.41611507394404,6.548290984651049,4,10,Ventas,Valencia,F,Grado,Mediana
29,30824.11575782431,7.0,39.42598875620468,5.479279881028559,1,10,Marketing,Barcelona,F,Bachillerato,Mediana
40,39245.62852817279,12.752144141515402,42.8338586309209,6.894183590161296,3,100,Ventas,Madrid,M,Grado,Pequeña
48,54860.51392223151,7.130906977459835,36.713137230026376,5.9380530224611325,3,50,Marketing,Sevilla,M,Grado,Pequeña
44,23539.494162149742,8.782610322327184,39.75517484570775,7.62215585954769,2,10,Finanzas,Barcelona,F,Doctorado,Pequeña
35,26132.675769236695,13.0,43.55705289732747,8.504108760319095,2,10,RRHH,Sevilla,M,Grado,Grande
28,31198.864709255427,6.0,55.5645510052192,7.5115316856164025,4,50,Marketing,Barcelona,F,Grado,Grande
41,18528.484659737165,12.100481344514533,44.040180947010356,5.946315448028936,3,100,IT,Valencia,M,Grado,Pequeña
38,24109.737177455412,6.498295518045301,35.759672009847456,8.881333099206083,4,10,Ventas,Madrid,F,Grado,Pequeña
43,28620.815971186752,14.40937870794357,37.88120158988649,8.986537218376736,2,50,Ventas,Valencia,M,Grado,Mediana
41,56229.37523588355,6.138035389443575,37.73292945808073,4.5419726233817475,2,50,Ventas,Sevilla,M,Grado,Mediana
45,41410.12373166436,8.960643241543607,31.021784136849924,7.807809200892875,2,50,Marketing,Madrid,F,Máster,Mediana
29,40006.40941696096,7.0,38.349549041492814,9.160215321759939,6,1000,Finanzas,Madrid,F,Máster,Pequeña
48,55572.790507054604,19.86433801416994,43.66414540910873,6.68034123213364,0,10,Marketing,Valencia,M,Grado,Grande
36,33904.875592013654,10.33604557901943,33.62883940461602,7.490202898448496,2,1000,IT,Barcelona,M,Máster,Mediana
55,44144.88856177235,8.24388649509639,45.24241325525296,7.68986827832609,4,50,Ventas,Valencia,M,Grado,Pequeña
28,34488.77278495661,6.0,42.43887410542169,6.764824474362749,1,100,Marketing,Sevilla,M,Grado,Mediana
52,41468.15966275681,14.127480630037207,36.32883339014481,7.811676476877288,3,50,Ventas,Barcelona,F,Máster,Pequeña
36,27136.112142535323,11.477477000931222,39.292351813310766,8.02394943249713,4,50,IT,Valencia,M,Máster,Pequeña
28,10727.77467038454,6.0,47.99160903820517,9.59145763906297,2,500,RRHH,Valencia,M,Grado,Mediana
30,33957.343701125166,8.0,43.66773906752933,7.8840177114240255,2,500,RRHH,Barcelona,F,Bachillerato,Pequeña
31,73966.98086274795,9.0,40.043918274490736,9.566210096431114,3,10,RRHH,Barcelona,F,Grado,Mediana
39,57705.49610738389,11.113564817125116,38.81158341519508,6.159546843438955,5,10,Ventas,Barcelona,F,Grado,Pequeña
40,58847.15347122597,7.903525001868209,40.3830453522583,7.688981522195986,4,50,Marketing,Valencia,F,Máster,Mediana
29,67377.42909389822,6.37755161655725,37.44118221028848,7.3498258245365005,2,500,Ventas,Barcelona,F,Bachillerato,Pequeña
34,37961.5390342483,6.984400087843137,29.476252471404926,8.333109729140478,1,50,Finanzas,Barcelona,F,Grado,Mediana
56,40081.00673984117,2.3467766171861624,50.210889552673656,6.388861240627407,4,100,Marketing,Barcelona,M,Grado,Pequeña
52,26666.784728125782,11.854185869803086,40.776624995997004,9.352316929907271,7,100,IT,Madrid,M,Bachillerato,Pequeña
39,31006.85450179287,11.308230249786245,41.99073632561269,7.981484368206196,8,100,RRHH,Sevilla,M,Máster,Mediana
35,49408.88646163968,11.74136976551084,39.71046125061546,6.232732081114306,4,50,Marketing,Barcelona,F,Máster,Mediana
36,66299.80391210312,6.172930001183688,36.32441599637706,5.425549955584757,4,50,Marketing,Sevilla,F,Grado,Mediana
41,33869.72620780265,7.04270146502742,39.07037759525615,5.227298794709063,2,1000,RRHH,Barcelona,M,Grado,Mediana
24,28995.773807537906,2.0,32.003026189028446,5.017176206616485,3,100,IT,Barcelona,M,Bachillerato,Grande
32,36325.090485317734,10.0,51.385432490266524,5.605741084987386,3,100,Ventas,Madrid,F,Grado,Pequeña
18,49050.38796108922,-4.0,33.82744000788802,8.739469945796484,2,50,Ventas,Madrid,F,Grado,Mediana
38,17642.615542138417,9.547994659049534,34.8401685807641,5.47962042169328,5,100,Marketing,Barcelona,M,Grado,Mediana
41,11520.8016952652,13.064760370435515,37.798703978068,7.825184635070559,4,10,RRHH,Barcelona,M,Grado,Mediana
30,27576.840172376556,6.944405394929859,46.44037862426189,5.38997455513186,2,10,Finanzas,Barcelona,M,Grado,Mediana
50,19725.032375238057,10.991715838650066,40.07254499631327,6.810705214260466,5,100,IT,Sevilla,M,Máster,Grande
22,28167.66312235261,0.0,33.81932101984769,6.890308811928142,2,50,Ventas,Barcelona,M,Grado,Mediana
20,33728.883978287995,-2.0,46.271691803786695,6.506537250798646,3,100,IT,Sevilla,F,Máster,Grande
37,28951.456583150673,10.916943501871517,43.65500313392741,7.005242624708561,4,10,IT,Madrid,M,Grado,Pequeña
45,75074.3148974929,9.712943545358957,42.69217478608226,7.540940435299326,1,50,IT,Sevilla,M,Máster,Mediana
51,42760.599378055544,11.695846398029989,43.5786712058542,7.399303117933508,6,50,RRHH,Barcelona,F,Bachillerato,Pequeña
30,42202.60296704571,8.0,51.97180950291225,8.45553375534178,3,50,RRHH,Madrid,M,Máster,Pequeña
45,49568.14021840978,16.54473864878357,50.925474475180565,5.578544311138992,1,10,RRHH,Valencia,F,Bachillerato,Mediana
34,20549.326406396427,12.0,36.56642328498352,7.953548623976918,1,100,Marketing,Madrid,F,Doctorado,Mediana
33,61056.55798736092,10.422522648983483,48.11942496405576,7.949275944676923,2,500,RRHH,Valencia,M,Máster,Pequeña
43,34965.52505916209,2.918224436353631,41.915840948794504,7.6803647313596235,2,10,Marketing,Sevilla,M,Grado,Pequeña
41,50779.10898953633,19.0,42.495479080688746,5.428930631810091,2,50,Ventas,Madrid,F,Grado,Mediana
19,21249.13321163503,-3.0,31.538645841783357,8.655485360752754,6,100,Ventas,Madrid,F,Máster,Mediana
49,16699.275546118966,3.135597962438051,39.14807117305902,5.771174267054607,0,100,Ventas,Madrid,F,Máster,Pequeña
48,54663.13590848659,12.969083780225516,35.935882048317175,9.105991660327398,4,100,Ventas,Sevilla,M,Máster,Pequeña
